Comp_ID,ES_ID,Exp_ID,Study_ID,First_author,Year,Journal_ID,J_abbr_name,J_IF,animal,Strain,Dam_intake_measured,Dam_VitMin_eql,Dam_AdLib_contr,Dam_AdLib_exp,Dam_caloric_restr,Dam_choice_diet,Dam_diet_code_contr,Dam_diet_code_exp,Dam_diet_start_exp_dPC,Dam_diet_end_exp_dPC,Dam_diet_start_exp_dPC_RAT,Dam_diet_end_exp_dPC_RAT,Dam_diet_lactation_incl,Dam_age_mating_d,Dam_N_contr,Dam_N_exp,Temperature,Photoperiod,Litter_size,Litter_size_equalized,Offspr_crossfosterd,Offspr_sex,Offspr_housing,Offspr_diet_code,Offspr_choice_diet,Offspr_diet_start_dPC,Intake_age_dPC,TBodyweight_age_dPC,Intake_duration,RelIntake_mean_contr,RelIntake_SE_contr,RelIntake_N_contr,RelIntake_mean_exp,RelIntake_SE_exp,RelIntake_N_exp,RelIntake_Cd,RelIntake_Hd,RelIntake_HdVar,Bodyweight_mean_contr,Bodyweight_SE_contr,Bodyweight_N_contr,Bodyweight_mean_exp,Bodyweight_SE_exp,Bodyweight_N_exp,Bodyweight_Cd,Bodyweight_Hd,Bodyweight_HdVar,AbsIntake_mean_contr,AbsIntake_SE_contr,AbsIntake_N_contr,AbsIntake_mean_exp,AbsIntake_SE_exp,AbsIntake_N_exp,AbsIntake_Cd,AbsIntake_Hd,AbsIntake_HdVar,RelIntake2_mean_contr,RelIntake2_SE_contr,RelIntake_N_contr,RelIntake2_mean_exp,RelIntake2_SE_exp,RelIntake_N_exp,RelIntake2_Cd,RelIntake2_Hd,RelIntake2_HdVar,Offspr_data_source,Comments,Preference,IntakeTBW_SE_imputed,TBodyweight_SE_imputed,Comments,Original_measur_units,Paper_topic,Suppl_files
Comp0976,ES227,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,57,57,7,0.6150,0.0535,36,0.6244,0.0528,36,0.030,0.029,0.056,138.00,10.44,36,145.03,9.92,36,0.115,0.114,0.056,84.87,9.78,36,90.56,9.85,36,0.097,0.096,0.056,2.108,0.291,36.000,2.167,0.278,36.000,0.035,0.034,0.056,raw,CCJ vs. JJJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0977,ES224,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,64,64,7,0.4350,0.0585,36,0.4589,0.0589,36,0.068,0.067,0.056,185.22,23.56,36,175.46,21.13,36,-0.073,-0.072,0.056,80.57,14.91,36,80.52,14.16,36,-0.001,-0.001,0.056,1.605,0.360,36.000,1.670,0.356,36.000,0.030,0.030,0.056,raw,CCC vs. JCC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0978,ES225,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,64,64,7,0.4350,0.0585,36,0.4552,0.0625,36,0.056,0.055,0.056,185.22,23.56,36,174.72,22.61,36,-0.076,-0.075,0.056,80.57,14.91,36,79.54,15.01,36,-0.011,-0.011,0.056,1.605,0.360,36.000,1.655,0.379,36.000,0.023,0.022,0.056,raw,CCC vs. JJC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0979,ES226,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,64,64,7,0.6184,0.0757,36,0.5721,0.0565,36,-0.116,-0.114,0.056,186.00,20.78,36,165.22,14.33,36,-0.194,-0.192,0.056,115.03,19.07,36,94.52,12.43,36,-0.212,-0.210,0.056,2.284,0.457,36.000,2.051,0.323,36.000,-0.098,-0.097,0.056,raw,CCJ vs. JCJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0980,ES227,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,64,64,7,0.6184,0.0757,36,0.6398,0.0795,36,0.046,0.045,0.056,186.00,20.78,36,197.25,21.64,36,0.088,0.087,0.056,115.03,19.07,36,126.19,20.91,36,0.093,0.092,0.056,2.284,0.457,36.000,2.398,0.476,36.000,0.041,0.040,0.056,raw,CCJ vs. JJJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0981,ES224,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,71,71,7,0.3922,0.0761,36,0.4071,0.0758,36,0.033,0.032,0.056,224.25,41.42,36,214.40,37.90,36,-0.041,-0.041,0.056,87.95,23.56,36,87.28,22.41,36,-0.005,-0.005,0.056,1.518,0.494,36.000,1.558,0.486,36.000,0.014,0.013,0.056,raw,CCC vs. JCC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0982,ES225,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,71,71,7,0.3922,0.0761,36,0.3964,0.0755,36,0.009,0.009,0.056,224.25,41.42,36,213.14,38.86,36,-0.046,-0.046,0.056,87.95,23.56,36,84.49,22.28,36,-0.025,-0.025,0.056,1.518,0.494,36.000,1.515,0.486,36.000,-0.001,-0.001,0.056,raw,CCC vs. JJC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0983,ES226,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,71,71,7,0.5173,0.0868,36,0.4994,0.0715,36,-0.037,-0.037,0.056,229.64,35.97,36,204.64,27.08,36,-0.131,-0.129,0.056,118.78,27.27,36,102.20,19.93,36,-0.116,-0.114,0.056,2.014,0.560,36.000,1.889,0.445,36.000,-0.041,-0.041,0.056,raw,CCJ vs. JCJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0984,ES227,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,71,71,7,0.5173,0.0868,36,0.5402,0.0915,36,0.043,0.042,0.056,229.64,35.97,36,246.53,38.81,36,0.075,0.074,0.056,118.78,27.27,36,133.17,30.79,36,0.082,0.082,0.056,2.014,0.560,36.000,2.140,0.599,36.000,0.036,0.036,0.056,raw,CCJ vs. JJJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0985,ES224,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,78,78,7,0.3620,0.0815,36,0.3727,0.0835,36,0.022,0.021,0.056,259.67,56.39,36,251.28,53.84,36,-0.025,-0.025,0.056,94.00,29.41,36,93.66,29.03,36,-0.002,-0.002,0.056,1.453,0.553,36.000,1.484,0.559,36.000,0.009,0.009,0.056,raw,CCC vs. JCC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0986,ES225,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,78,78,7,0.3620,0.0815,36,0.3691,0.0862,36,0.014,0.014,0.056,259.67,56.39,36,248.50,55.67,36,-0.033,-0.033,0.056,94.00,29.41,36,91.73,29.69,36,-0.013,-0.013,0.056,1.453,0.553,36.000,1.466,0.577,36.000,0.004,0.004,0.056,raw,CCC vs. JJC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0987,ES226,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,78,78,7,0.5116,0.1052,36,0.5102,0.0946,36,-0.002,-0.002,0.056,272.25,50.58,36,242.83,41.44,36,-0.106,-0.105,0.056,139.29,38.59,36,123.90,31.22,36,-0.073,-0.072,0.056,2.078,0.693,36.000,2.014,0.613,36.000,-0.016,-0.016,0.056,raw,CCJ vs. JCJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0988,ES227,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,78,78,7,0.5116,0.1052,36,0.5794,0.1264,36,0.097,0.096,0.056,272.25,50.58,36,298.53,59.47,36,0.079,0.078,0.056,139.29,38.59,36,172.96,51.10,36,0.124,0.123,0.056,2.078,0.693,36.000,2.408,0.858,36.000,0.071,0.070,0.056,raw,CCJ vs. JJJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0989,ES224,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,85,85,7,0.3348,0.0809,36,0.3483,0.0832,36,0.027,0.027,0.056,289.14,67.81,36,276.46,64.01,36,-0.032,-0.032,0.056,96.80,32.59,36,96.29,32.04,36,-0.003,-0.003,0.056,1.380,0.566,36.000,1.420,0.576,36.000,0.012,0.011,0.056,raw,CCC vs. JCC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0990,ES225,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,85,85,7,0.3348,0.0809,36,0.3434,0.0861,36,0.017,0.017,0.056,289.14,67.81,36,275.75,66.69,36,-0.033,-0.033,0.056,96.80,32.59,36,94.69,32.98,36,-0.011,-0.011,0.056,1.380,0.566,36.000,1.399,0.593,36.000,0.005,0.005,0.056,raw,CCC vs. JJC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0991,ES226,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,85,85,7,0.5313,0.1103,36,0.5282,0.1026,36,-0.005,-0.005,0.056,309.28,59.94,36,281.78,48.44,36,-0.084,-0.083,0.056,164.31,46.68,36,148.83,38.60,36,-0.060,-0.060,0.056,2.228,0.766,36.000,2.164,0.673,36.000,-0.015,-0.015,0.056,raw,CCJ vs. JCJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0992,ES227,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,85,85,7,0.5313,0.1103,36,0.5434,0.1194,36,0.018,0.017,0.056,309.28,59.94,36,348.69,69.81,36,0.101,0.100,0.056,164.31,46.68,36,189.48,56.32,36,0.081,0.080,0.056,2.228,0.766,36.000,2.348,0.842,36.000,0.025,0.025,0.056,raw,CCJ vs. JJJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0993,ES224,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,92,92,7,0.3069,0.0784,36,0.3179,0.0805,36,0.023,0.023,0.056,311.42,76.14,36,301.14,73.19,36,-0.023,-0.023,0.056,95.58,33.80,36,95.74,33.60,36,0.001,0.001,0.056,1.289,0.554,36.000,1.324,0.565,36.000,0.010,0.010,0.056,raw,CCC vs. JCC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0994,ES225,Exp038,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,RM3v1,0,43,92,92,7,0.3069,0.0784,36,0.3235,0.0827,36,0.034,0.034,0.056,311.42,76.14,36,295.11,73.67,36,-0.036,-0.036,0.056,95.58,33.80,36,95.46,34.10,36,-0.001,-0.001,0.056,1.289,0.554,36.000,1.341,0.584,36.000,0.015,0.015,0.056,raw,CCC vs. JJC,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0995,ES226,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,22,1,22,0,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,92,92,7,0.5128,0.1199,36,0.5068,0.1027,36,-0.009,-0.009,0.056,337.14,73.36,36,309.92,56.53,36,-0.069,-0.069,0.056,172.87,55.23,36,157.07,42.82,36,-0.053,-0.053,0.056,2.197,0.849,36.000,2.126,0.698,36.000,-0.015,-0.015,0.056,raw,CCJ vs. JCJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0996,ES227,Exp039,Study031,Bayol,2007,J005,Brit J Nutr,3.072,rat,Wistar,yes,no,yes,yes,0,1,RM3v1,JunkFood_UK1,1,43,1,43,1,91,6,6,20,14,13,no,no,FM,group,JunkFood_UK1,1,43,92,92,7,0.5128,0.1199,36,0.5402,0.1197,36,0.038,0.038,0.056,337.14,73.36,36,391.92,81.19,36,0.118,0.117,0.056,172.87,55.23,36,211.73,64.22,36,0.108,0.107,0.056,2.197,0.849,36.000,2.404,0.883,36.000,0.040,0.039,0.056,raw,CCJ vs. JJJ,1,0,0,"raw data from author request, originally Comp299to2302",kcal/day,1,calculations_MAME_FB_Comp0969to0996
Comp0999,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,49,42,7,0.8423,0.0193,8,0.7402,0.0539,8,-0.891,-0.842,0.275,10.08,0.18,8,10.44,0.54,8,0.316,0.299,0.253,8.49,0.25,8,7.73,0.69,8,-0.520,-0.491,0.259,1.501,0.051,8.000,1.330,0.137,8.000,-0.580,-0.549,0.261,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1000,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,56,49,7,0.6723,0.0223,8,0.7017,0.0717,8,0.196,0.186,0.251,14.71,0.18,8,13.81,1.22,8,-0.366,-0.346,0.254,9.89,0.35,8,9.69,1.31,8,-0.073,-0.069,0.250,1.317,0.049,8.000,1.353,0.218,8.000,0.081,0.077,0.250,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1001,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,63,56,7,0.5274,0.0430,8,0.6554,0.0518,8,0.950,0.898,0.279,18.49,0.14,8,17.28,1.08,8,-0.558,-0.528,0.260,9.75,0.80,8,11.32,1.14,8,0.563,0.533,0.260,1.094,0.090,8.000,1.336,0.159,8.000,0.665,0.629,0.264,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1002,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,70,63,7,0.4395,0.0243,8,0.6511,0.0431,8,2.141,2.024,0.396,20.87,0.32,8,20.24,0.86,8,-0.346,-0.327,0.254,9.17,0.53,8,13.18,1.03,8,1.727,1.633,0.345,0.939,0.056,8.000,1.381,0.123,8.000,1.635,1.546,0.335,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1003,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,77,70,7,0.5060,0.0116,8,0.5967,0.0385,8,1.127,1.066,0.291,21.86,0.27,8,22.09,0.81,8,0.132,0.125,0.251,11.06,0.29,8,13.18,0.98,8,1.038,0.981,0.284,1.094,0.032,8.000,1.294,0.107,8.000,0.893,0.844,0.275,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1004,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,84,77,7,0.4725,0.0115,8,0.5442,0.0339,8,1.001,0.947,0.282,23.80,0.32,8,23.21,0.36,8,-0.611,-0.578,0.262,11.25,0.31,8,12.63,0.81,8,0.799,0.755,0.270,1.044,0.032,8.000,1.195,0.079,8.000,0.886,0.838,0.275,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1005,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,91,84,7,0.4542,0.0155,8,0.5492,0.0321,8,1.331,1.259,0.307,24.16,0.18,8,24.47,0.45,8,0.325,0.307,0.253,10.97,0.38,8,13.44,0.82,8,1.357,1.283,0.309,1.007,0.036,8.000,1.221,0.078,8.000,1.246,1.178,0.300,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1006,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,98,91,7,0.4686,0.0106,8,0.5268,0.0328,8,0.843,0.797,0.273,24.52,0.36,8,25.28,0.36,8,0.751,0.710,0.268,11.49,0.31,8,13.32,0.85,8,1.009,0.954,0.283,1.043,0.032,8.000,1.181,0.077,8.000,0.827,0.782,0.272,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1007,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,105,98,7,0.4760,0.0125,8,0.4990,0.0416,8,0.264,0.250,0.252,24.97,0.32,8,26.90,0.27,8,2.331,2.204,0.423,11.89,0.35,8,13.42,1.13,8,0.652,0.616,0.264,1.064,0.034,8.000,1.136,0.096,8.000,0.355,0.336,0.254,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1008,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,112,105,7,0.4516,0.0289,8,0.4844,0.0381,8,0.343,0.324,0.254,25.64,0.27,8,27.40,0.27,8,2.297,2.172,0.418,11.58,0.75,8,13.27,1.05,8,0.654,0.618,0.264,1.016,0.067,8.000,1.108,0.089,8.000,0.415,0.392,0.255,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1009,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,119,112,7,0.4672,0.0240,8,0.4899,0.0229,8,0.342,0.324,0.254,25.73,0.36,8,27.71,0.36,8,1.944,1.838,0.371,12.02,0.64,8,13.58,0.66,8,0.846,0.800,0.273,1.052,0.058,8.000,1.124,0.056,8.000,0.444,0.420,0.256,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1010,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,126,119,7,0.4642,0.0227,8,0.4938,0.0242,8,0.446,0.422,0.256,25.87,0.36,8,28.30,0.50,8,1.984,1.876,0.376,12.01,0.61,8,13.97,0.73,8,1.034,0.978,0.284,1.047,0.055,8.000,1.139,0.063,8.000,0.552,0.522,0.260,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1011,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,133,126,7,0.5008,0.0235,8,0.4998,0.0339,8,-0.012,-0.011,0.250,26.14,0.41,8,28.57,0.27,8,2.495,2.359,0.449,13.09,0.65,8,14.28,0.98,8,0.507,0.479,0.258,1.132,0.059,8.000,1.156,0.080,8.000,0.117,0.111,0.250,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1012,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,140,133,7,0.4769,0.0278,8,0.5024,0.0198,8,0.374,0.353,0.254,26.36,0.45,8,29.51,0.86,8,1.631,1.542,0.335,12.57,0.76,8,14.83,0.73,8,1.071,1.012,0.287,1.081,0.068,8.000,1.171,0.067,8.000,0.474,0.449,0.257,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1013,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,147,140,7,0.4783,0.0120,8,0.5101,0.0205,8,0.670,0.634,0.264,26.32,0.54,8,29.78,0.58,8,2.179,2.061,0.402,12.59,0.41,8,15.19,0.68,8,1.644,1.554,0.336,1.083,0.042,8.000,1.192,0.058,8.000,0.758,0.717,0.268,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1014,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,154,147,7,0.4355,0.0368,8,0.5235,0.0297,8,0.931,0.880,0.278,26.45,0.54,8,30.10,0.40,8,2.705,2.557,0.484,11.52,1.00,8,15.76,0.92,8,1.559,1.474,0.328,0.988,0.088,8.000,1.226,0.073,8.000,1.040,0.983,0.285,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1015,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,161,154,7,0.4833,0.0245,8,0.4953,0.0409,8,0.126,0.119,0.251,26.77,0.50,8,30.46,0.36,8,3.014,2.849,0.540,12.94,0.70,8,15.09,1.26,8,0.746,0.705,0.268,1.099,0.063,8.000,1.164,0.098,8.000,0.276,0.261,0.252,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
Comp1016,ES230,Exp127,Study084,Samuelsson,2008,J009,Hypertension,6.908,mouse,C57BL/6J,yes,yes,yes,yes,0,1,RM1,obesogenic_UK1,-42,41,-42,41,1,100,20,30,25,12,6,yes,no,M,individual,RM1,0,41,168,161,7,0.4628,0.0295,8,0.5217,0.0201,8,0.825,0.780,0.272,26.77,0.45,8,30.73,0.54,8,2.816,2.662,0.503,12.39,0.82,8,16.03,0.68,8,1.715,1.622,0.344,1.053,0.072,8.000,1.228,0.056,8.000,0.964,0.911,0.280,Fig2,OC vs. OO,0,0,0,ass. individual housing for offspring,kcal/day,1,calculations_MAME_FB_Comp0999to1036
